url,product_id,category
https://www.amazon.com/Fruit-Loom-womens-Cotton-Pullover/dp/B07K9C8NRT/ref=zg_bs_fashion_33?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07K9C8NRT,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Toddler-Non-Slip-Barefoot-Aqua-Socks-Boys-Girls-Toddler/dp/B07DDG2R7M/ref=zg_bs_fashion_31?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07DDG2R7M,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Amazon-Essentials-Regular-Fit-Quick-Dry-X-Small/dp/B06XWMJFGG/ref=zg_bs_fashion_18?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B06XWMJFGG,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Tempt-Me-Swimsuit-V-Neckline-Monokini/dp/B07MR59FTP/ref=zg_bs_fashion_44?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07MR59FTP,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Champion-Jersey-Short-Pockets-Black/dp/B00AKSCXBQ/ref=zg_bs_fashion_2?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B00AKSCXBQ,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Dickies-Multi-Pack-Dri-Tech-Moisture-Control/dp/B01N6YAVNM/ref=zg_bs_fashion_20?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B01N6YAVNM,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Levis-Bandanas-100-Cotton-Headband/dp/B009YQX1SO/ref=zg_bs_fashion_45?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B009YQX1SO,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Gildan-Shirts-Multipack-Black-Small/dp/B07JCJMPVN/ref=zg_bs_fashion_28?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07JCJMPVN,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Next-Level-Womens-Festival-Tank/dp/B079SPMGNN/ref=zg_bs_fashion_40?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B079SPMGNN,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Gildan-Mens-T-Shirt-Assortment-Small/dp/B077ZKF9ZN/ref=zg_bs_fashion_42?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B077ZKF9ZN,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Under-Armour-T-Shirt-Academy-Graphite/dp/B07813H62D/ref=zg_bs_fashion_5?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07813H62D,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Hanes-Mens-Sleeve-T-Shirt-X-Small/dp/B06ZZB5M4H/ref=zg_bs_fashion_12?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B06ZZB5M4H,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/CUSHIONAIRE-Womens-Footbed-Sandal-Comfort/dp/B0848Q5PWZ/ref=zg_bs_fashion_50?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B0848Q5PWZ,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Gildan-V-Neck-T-Shirts-Multi-Small/dp/B077ZL67P2/ref=zg_bs_fashion_47?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B077ZL67P2,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/VENUZOR-Waist-Trainer-Belt-Women/dp/B0782TSJRT/ref=zg_bs_fashion_35?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B0782TSJRT,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Hanes-Ecosmart-Fleece-Sweatshirt-Forest/dp/B01L8JJ7XW/ref=zg_bs_fashion_26?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B01L8JJ7XW,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Reef-Fanning-Black-Silver-D-Medium/dp/B00ZUY6INY/ref=zg_bs_fashion_46?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B00ZUY6INY,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Under-Armour-Ignite-Slide-Sandal/dp/B07PYYSDVC/ref=zg_bs_fashion_27?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07PYYSDVC,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Champion-Short-Pockets-Athletic-Small/dp/B000J6ZYL0/ref=zg_bs_fashion_22?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B000J6ZYL0,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Next-Level-Apparel-Quality-X-Small/dp/B07B3YCFTS/ref=zg_bs_fashion_8?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07B3YCFTS,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Carhartt-Workwear-Pocket-Short-Sleeve-T-Shirt/dp/B0007XB2Y8/ref=zg_bs_fashion_1?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B0007XB2Y8,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/adidas-Adilette-Shower-Slide-Sandal/dp/B07SCW8B58/ref=zg_bs_fashion_3?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07SCW8B58,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Hanes-Short-Sleeve-Beefy-T-Shirt-Black/dp/B00NOY3MGI/ref=zg_bs_fashion_11?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B00NOY3MGI,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Under-Armour-Shorts-Graphite-X-Small/dp/B017HTKLFU/ref=zg_bs_fashion_32?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B017HTKLFU,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/crocs-Littles-Clog-Infant-Little/dp/B004027VJM/ref=zg_bs_fashion_10?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B004027VJM,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Warners-Womens-Wire-Free-Biking-X-Small/dp/B07YVQM4L4/ref=zg_bs_fashion_48?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07YVQM4L4,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/VIFUUR-Water-Sports-Unisex-Shoes/dp/B0749FWLTP/ref=zg_bs_fashion_7?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B0749FWLTP,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Womens-Water-Barefoot-Quick-Dry-Exercise/dp/B07BPZ8S9W/ref=zg_bs_fashion_49?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07BPZ8S9W,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Unionbay-Survivor-Belted-Cargo-Short/dp/B00PICJ2W2/ref=zg_bs_fashion_24?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B00PICJ2W2,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/iHeartRaves-Skeleton-Multi-functional-Seamless-Bandana/dp/B015YGSG0U/ref=zg_bs_fashion_19?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B015YGSG0U,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Gildan-Ultra-Cotton-Maroon-Small/dp/B01M0PEKRX/ref=zg_bs_fashion_15?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B01M0PEKRX,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/BALEAF-Womens-Workout-Exercise-Pockets/dp/B0872L7YGP/ref=zg_bs_fashion_13?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B0872L7YGP,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Hanes-Comfortsoft-T-Shirt-Black-Small/dp/B00KBZOR94/ref=zg_bs_fashion_23?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B00KBZOR94,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Hanes-Pullover-EcoSmart-Fleece-Sweatshirt/dp/B074VGQSXQ/ref=zg_bs_fashion_39?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B074VGQSXQ,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/FUNKYMONKEY-Waterproof-Adjustable-Sandals-Womens/dp/B07F8N1WNQ/ref=zg_bs_fashion_17?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07F8N1WNQ,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Crocs-Classic-Comfortable-Casual-Water/dp/B0825FV4F2/ref=zg_bs_fashion_4?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B0825FV4F2,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Gildan-G2000-Cotton-T-Shirt-2-Pack/dp/B07611Y7NN/ref=zg_bs_fashion_38?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07611Y7NN,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Fruit-Loom-Womens-Built-Up-Sports/dp/B07KL1WLG6/ref=zg_bs_fashion_37?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B07KL1WLG6,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
https://www.amazon.com/Kanu-Surf-Barracuda-Trunks-Small/dp/B004DNVP8G/ref=zg_bs_fashion_6?_encoding=UTF8&psc=1&refRID=NXNHK2QRRRSR2NM1P5RG,B004DNVP8G,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}"
